StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,Q1,Q2,Q3,Q4,Q6,Q7,Q8,Q9,Q10,Q12,Q13,Q14,Q15,Q16,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Group,,,
2/12/2025 22:55,2/12/2025 23:02,100,435,True,2/12/2025 23:02,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once a month,No,Probably yes,It seems to understand the chess game as moves smoothly and effectively ,Give the robot a less clinical look,"They might as they could show more physical understanding of the topics than would be able to be shown through a computer screen, allowing the person using the understand more clearly ",Probably not,,,,,,,,,,,28,Female,University - Bachelors Degree,Slightly,Slightly,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,It was easy to understand. Perhaps include the character limit under each heading so you are aware of the requirements ,1,,,
2/12/2025 22:58,2/12/2025 23:02,100,263,True,2/12/2025 23:02,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,,,,,,Definitely yes,"explained the scillian opening well , only spoke about one line","no i like it, i think it’s good",i don’t think it’s necessary- does the same as stock fish or any other engine just a bit bulkier,Definitely yes,,,,,,22,Male,University - Bachelors Degree,Very,Not at all,No,Very,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,,2,,,
2/12/2025 22:58,2/12/2025 23:02,100,287,True,2/12/2025 23:02,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once every 2 weeks,No,,,,,,,,,,,Probably not,The robot looks like it has limited capacity. It's only an arm that grab things. It can't move any further on it's own and would need somebody to move it. It also can't do anything physically other than moves things. It's intellectual capacity is unknown.,"Give it a face, to make it seem like we are interacting.",Absolutely not. This robot could be more of an assistance than entertainment.,Definitely yes,37,Male,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Very,Moderately,Yes,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,,3,,,
2/12/2025 22:54,2/12/2025 23:02,100,473,True,2/12/2025 23:02,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Never,No,Definitely not,Its explanation is over technical ,use simple English so users can understand,No this robot is too advanced ,Definitely not,,,,,,,,,,,33,Female,University - Bachelors Degree,Moderately,Not at all,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Interesting study,1,,,
2/12/2025 22:54,2/12/2025 23:02,100,499,True,2/12/2025 23:02,EN,1,I agree to participate and understand that my participation is voluntary,No,Never,No,Probably yes,"The robot moves very smoothly, while calculating each piece. It has a direct manner and the arm or “fingers” look like they’re very well at gripping the chess pieces.",I think the design is very well made. The only thing I would change is cosmetic! ,"Yes and no. Yes it would be nice to have a robot at hand but people seem to work, and learn better with actual human interaction. ",Probably not,,,,,,,,,,,24,Female,Primary,Slightly,Slightly,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,,1,,,
2/12/2025 22:56,2/12/2025 23:02,100,359,True,2/12/2025 23:02,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Every day,Yes,,,,,,,,,,,Probably yes,The robot looks like it has high technical quality. I like the fact that it giving references and facts while showing the board and moving the peices.,"What what it is designed for, i can't think of any improvements.","No, movies and animation will probably still be in high demand, and although this is a cool concept, it can't replicate movies and cinema.",Neutral,22,Male,University - Bachelors Degree,Extremely,Slightly,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,,3,,,
2/12/2025 22:53,2/12/2025 23:02,100,573,True,2/12/2025 23:02,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Never,No,,,,,,Definitely yes,The robot was smooth in its movements. There were a couple of unnecessary movements made when it was giving further explanation of the chess moves made and why.,I think it is is designed very well for its purpose. Hopefully there are other modes in which a student could play against the machine.,Possibly. I imagine this would be an expensive investment to replace current computers.,Probably yes,,,,,,37,Female,University - Bachelors Degree,Moderately,Slightly,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,2,,,
2/12/2025 22:53,2/12/2025 23:02,100,540,True,2/12/2025 23:02,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once a month,No,Definitely yes,The robot seems to be well-built and articulates it's thought process clearly via its artificial voice. ,Make the robot less 'robot-like' and attach an LED screen with a fun looking character or face. ,"Absolutely, people have different learning types, and robots like this can help simplify and explain things for people who would rather look and learn from a robot rather than other alternatives. ",Definitely yes,,,,,,,,,,,29,Male,University - Bachelors Degree,Extremely,Moderately,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,None. Thanks for the study.,1,,,
2/12/2025 22:56,2/12/2025 23:03,100,408,True,2/12/2025 23:03,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Every day,No,,,,,,Neutral,negative: no communication with the robot positive: sound too loud,add a communication function ,"i prefer robots than computers personally, i do not like to stare at screen too long. and actual chess could help me concentrate more ",Neutral,,,,,,22,Female,University - Bachelors Degree,Slightly,Moderately,No,Not at all,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,2,,,
2/12/2025 22:55,2/12/2025 23:03,100,434,True,2/12/2025 23:03,EN,1,I agree to participate and understand that my participation is voluntary,Yes,4-6 days a week,I prefer not to respond,,,,,,Neutral,I think the robot is great at teaching chess,There is nothing to improve about it,I think robots would be used to replace existing computers as they are less stressful to handle and work on their own,Probably yes,,,,,,43,Female,University - Bachelors Degree,Extremely,Slightly,No,Moderately,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,no comment,2,,,
2/12/2025 22:58,2/12/2025 23:03,100,292,True,2/12/2025 23:03,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once a month,No,,,,,,Definitely yes,"Fairly quiet, efficient, not overly intrusive","less noise, smaller, more humanoid but that is tricky","possibly? im not sure the investment is immediately worth it, as it doesnt seem to solve much of a problem that video with narration may have. ",Probably not,,,,,,39,Male,Vocational or Similar,Extremely,Moderately,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Humans surpass machines,,2,,,
2/12/2025 22:59,2/12/2025 23:03,100,220,True,2/12/2025 23:03,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,,,,,,Probably yes,I like how he mentioned the Sicilian defense and specific moves. Reminds me of watching that chess show ,Not really. Movements are fluid. Explanations are good. ,I don't think it can replace humans completely but since it's based on logic and skill they would learn easily. Just without a human touch,Neutral,,,,,,38,Female,Some University but no degree,Very,Extremely,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,No thank you. No advice from me. ,2,,,
2/12/2025 22:55,2/12/2025 23:03,100,469,True,2/12/2025 23:03,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Never,No,,,,,,,,,,,Probably yes,The robot (or the video) appears to be quirky.,A more fluid movement would be an improvement.,"No, this is dated technology.",Definitely not,55,Male,Some University but no degree,Moderately,Extremely,No,Slightly,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,,3,,,
